"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","Season","Competition","Country"
"SC1","08/10/2022","Arbroath","Dundee",1,1,"D",1,1,"D","C Steven",5,4,3,2,7,7,6,3,3,4,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","08/10/2022","Ayr","Queens Park",5,0,"H",2,0,"H","D Robertson",11,16,6,5,9,6,5,10,1,0,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","08/10/2022","Morton","Hamilton",5,0,"H",3,0,"H","D Williams",13,9,8,1,18,19,7,4,4,4,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","08/10/2022","Raith Rvs","Cove Rangers",3,0,"H",2,0,"H","D Dickinson",8,3,6,0,9,9,8,4,2,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","14/10/2022","Queens Park","Arbroath",1,1,"D",1,0,"H","J Beaton",9,11,5,6,8,8,5,7,0,3,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","15/10/2022","Cove Rangers","Inverness C",0,1,"A",0,1,"A","G Grainger",5,8,3,3,5,15,6,2,3,5,1,0,"2022/23","Scotland Championship","Scotland"
"SC1","15/10/2022","Dundee","Ayr",2,1,"H",1,0,"H","G Irvine",5,4,3,2,1,4,6,8,1,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","15/10/2022","Hamilton","Partick",1,2,"A",0,1,"A","B Cook",13,15,5,4,21,10,10,3,2,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","15/10/2022","Morton","Raith Rvs",1,0,"H",0,0,"D","G Aitken",11,10,2,3,9,15,5,6,3,3,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","18/10/2022","Inverness C","Hamilton",0,1,"A",0,1,"A","A Newlands",7,10,2,3,10,12,6,9,1,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","19/10/2022","Arbroath","Raith Rvs",0,1,"A",0,1,"A","A Muir",8,12,3,5,11,12,10,2,3,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","22/10/2022","Arbroath","Hamilton",1,0,"H",1,0,"H","P Stuart",6,10,1,4,14,12,7,6,3,2,0,1,"2022/23","Scotland Championship","Scotland"
"SC1","22/10/2022","Ayr","Cove Rangers",2,2,"D",2,1,"H","C Scott",24,6,11,5,9,12,9,6,0,3,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","22/10/2022","Dundee","Morton",0,0,"D",0,0,"D","L Wilson",12,7,4,2,14,8,7,11,1,4,1,0,"2022/23","Scotland Championship","Scotland"
"SC1","22/10/2022","Inverness C","Raith Rvs",1,1,"D",1,1,"D","M MacDermid",3,13,2,7,13,10,3,13,1,0,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","22/10/2022","Partick","Queens Park",0,4,"A",0,1,"A","C Graham",12,13,3,8,7,8,9,4,1,4,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","25/10/2022","Ayr","Partick",4,2,"H",2,1,"H","W Collum",11,12,5,4,12,4,1,9,3,0,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","28/10/2022","Morton","Inverness C",4,0,"H",3,0,"H","C Steven",6,11,5,2,14,10,2,4,2,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","28/10/2022","Queens Park","Dundee",2,2,"D",1,0,"H","B Cook",11,14,6,4,14,14,7,6,1,2,1,0,"2022/23","Scotland Championship","Scotland"
"SC1","29/10/2022","Arbroath","Ayr",0,2,"A",0,0,"D","G Grainger",11,12,2,4,3,8,4,5,1,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","29/10/2022","Hamilton","Cove Rangers",4,4,"D",1,2,"A","C Graham",9,14,6,10,9,11,8,5,3,5,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","29/10/2022","Raith Rvs","Partick",3,0,"H",3,0,"H","G Duncan",8,6,6,3,9,10,2,9,2,3,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","04/11/2022","Cove Rangers","Queens Park",2,0,"H",1,0,"H","G Irvine",13,14,4,4,14,10,5,8,2,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","05/11/2022","Ayr","Morton",1,1,"D",1,1,"D","E Anderson",9,8,4,2,17,9,6,4,3,3,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","05/11/2022","Inverness C","Arbroath",1,1,"D",0,0,"D","C Scott",14,7,9,5,13,5,6,6,2,0,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","05/11/2022","Partick","Dundee",2,3,"A",2,0,"H","C Napier",2,10,2,4,10,7,4,5,0,1,1,0,"2022/23","Scotland Championship","Scotland"
"SC1","05/11/2022","Raith Rvs","Hamilton",3,1,"H",1,1,"D","S Lambie",18,3,6,2,14,11,5,5,3,4,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","11/11/2022","Hamilton","Ayr",2,3,"A",0,1,"A","M MacDermid",15,6,7,5,9,11,6,4,3,4,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","12/11/2022","Arbroath","Cove Rangers",1,1,"D",1,0,"H","C Graham",9,12,2,5,11,9,1,2,4,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","12/11/2022","Dundee","Raith Rvs",2,0,"H",0,0,"D","G Irvine",15,6,7,1,6,10,4,4,1,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","12/11/2022","Morton","Partick",2,1,"H",1,0,"H","G Grainger",9,10,4,3,18,9,7,9,1,0,0,1,"2022/23","Scotland Championship","Scotland"
"SC1","12/11/2022","Queens Park","Inverness C",2,1,"H",0,1,"A","S Lambie",10,5,5,2,1,2,18,3,0,0,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","19/11/2022","Cove Rangers","Morton",1,2,"A",0,1,"A","P Stuart",8,7,4,3,11,10,3,3,2,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","19/11/2022","Dundee","Hamilton",1,0,"H",0,0,"D","G Grainger",10,9,4,4,10,12,8,2,1,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","19/11/2022","Inverness C","Ayr",2,2,"D",1,0,"H","G Irvine",10,12,2,8,8,8,4,4,0,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","19/11/2022","Partick","Arbroath",3,0,"H",1,0,"H","L Wilson",9,11,4,3,9,12,5,2,0,3,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","19/11/2022","Raith Rvs","Queens Park",2,5,"A",1,2,"A","D Robertson",20,10,13,5,10,4,5,0,2,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","03/12/2022","Arbroath","Morton",1,1,"D",0,1,"A","D Dickinson",10,14,3,2,3,11,5,5,0,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","03/12/2022","Ayr","Raith Rvs",2,0,"H",1,0,"H","K Clancy",12,11,6,2,12,5,5,8,1,0,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","03/12/2022","Cove Rangers","Partick",1,1,"D",1,0,"H","S McLean",8,5,6,3,9,10,3,5,1,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","03/12/2022","Inverness C","Dundee",0,1,"A",0,1,"A","A Muir",10,6,1,4,15,14,4,3,1,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","03/12/2022","Queens Park","Hamilton",4,0,"H",4,0,"H","W Collum",10,13,7,5,7,8,4,8,0,0,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","17/12/2022","Partick","Ayr",3,2,"H",2,1,"H","D Munro",13,8,8,5,7,11,7,0,4,3,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","17/12/2022","Raith Rvs","Arbroath",1,1,"D",1,1,"D","C Scott",3,3,2,3,6,5,4,5,1,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","23/12/2022","Arbroath","Queens Park",1,4,"A",0,2,"A","D Williams",8,21,2,6,12,6,6,5,4,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","23/12/2022","Ayr","Dundee",0,2,"A",0,0,"D","S McLean",6,9,2,5,18,13,5,7,5,1,1,1,"2022/23","Scotland Championship","Scotland"
"SC1","23/12/2022","Cove Rangers","Hamilton",2,0,"H",0,0,"D","E Anderson",7,9,3,5,16,17,9,5,5,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","23/12/2022","Partick","Inverness C",5,1,"H",2,0,"H","P Stuart",16,3,7,2,8,9,5,2,0,0,0,1,"2022/23","Scotland Championship","Scotland"
"SC1","23/12/2022","Raith Rvs","Morton",2,2,"D",2,2,"D","M MacDermid",8,7,5,3,13,7,6,6,2,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","02/01/2023","Dundee","Arbroath",2,4,"A",1,2,"A","S Lambie",5,8,3,5,13,14,6,7,1,2,1,0,"2022/23","Scotland Championship","Scotland"
"SC1","02/01/2023","Hamilton","Raith Rvs",0,1,"A",0,1,"A","L Wilson",6,13,2,6,14,11,1,6,1,3,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","02/01/2023","Inverness C","Cove Rangers",6,1,"H",3,1,"H","C Napier",12,10,6,4,8,17,2,11,0,3,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","02/01/2023","Queens Park","Partick",2,0,"H",1,0,"H","S Kirkland",12,16,5,4,3,11,4,7,1,4,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","06/01/2023","Raith Rvs","Dundee",1,1,"D",1,0,"H","C Napier",4,12,2,3,11,12,4,6,3,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","07/01/2023","Arbroath","Inverness C",1,4,"A",1,2,"A","G Duncan",5,9,1,6,16,16,3,4,2,3,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","07/01/2023","Ayr","Hamilton",1,0,"H",1,0,"H","C Scott",10,4,5,1,15,12,3,5,0,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","07/01/2023","Cove Rangers","Queens Park",0,6,"A",0,3,"A","D Dickinson",7,14,2,10,6,11,2,7,3,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","07/01/2023","Partick","Morton",2,1,"H",0,0,"D","A Muir",7,4,4,2,7,19,8,4,3,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","14/01/2023","Ayr","Arbroath",2,2,"D",1,0,"H","C Napier",9,11,5,4,11,7,11,5,2,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","14/01/2023","Cove Rangers","Raith Rvs",2,2,"D",1,2,"A","L Wilson",5,9,4,4,5,8,5,1,1,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","14/01/2023","Hamilton","Morton",1,0,"H",1,0,"H","D Williams",8,18,6,4,8,12,4,16,1,2,0,1,"2022/23","Scotland Championship","Scotland"
"SC1","14/01/2023","Inverness C","Queens Park",0,0,"D",0,0,"D","S McLean",11,8,7,5,8,4,4,8,2,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","27/01/2023","Cove Rangers","Ayr",0,5,"A",0,1,"A","G Grainger",5,12,3,7,5,9,2,4,1,0,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","28/01/2023","Dundee","Queens Park",3,0,"H",0,0,"D","E Anderson",13,4,7,0,10,10,6,4,1,0,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","28/01/2023","Morton","Arbroath",1,2,"A",1,0,"H","M Roncone",6,13,3,6,18,11,4,2,3,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","28/01/2023","Partick","Hamilton",0,1,"A",0,0,"D","G Aitken",9,4,2,2,10,9,7,3,1,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","28/01/2023","Raith Rvs","Inverness C",2,2,"D",1,0,"H","S Lambie",6,3,4,3,8,9,9,0,1,3,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","03/02/2023","Queens Park","Ayr",2,0,"H",0,0,"D","S McLean",7,7,3,3,9,8,9,3,3,0,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","04/02/2023","Arbroath","Raith Rvs",1,2,"A",1,0,"H","A Newlands",7,9,2,2,16,8,7,6,4,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","04/02/2023","Hamilton","Dundee",1,1,"D",1,1,"D","D Robertson",5,13,2,5,16,12,3,8,5,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","04/02/2023","Inverness C","Morton",2,2,"D",0,1,"A","C Scott",12,16,5,8,10,10,5,3,2,3,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","04/02/2023","Partick","Cove Rangers",0,1,"A",0,1,"A","D Williams",12,5,6,3,11,12,9,3,3,3,1,0,"2022/23","Scotland Championship","Scotland"
"SC1","11/02/2023","Morton","Queens Park",3,2,"H",2,1,"H","D Dickinson",15,11,8,5,14,8,6,12,3,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","12/02/2023","Dundee","Cove Rangers",3,0,"H",0,0,"D","C Napier",15,2,8,2,7,17,15,1,0,4,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","17/02/2023","Morton","Dundee",1,0,"H",1,0,"H","E Anderson",10,14,4,4,18,12,12,3,4,3,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","17/02/2023","Queens Park","Raith Rvs",1,1,"D",0,0,"D","C Napier",7,16,3,9,6,8,4,3,2,3,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","18/02/2023","Ayr","Partick",0,1,"A",0,1,"A","N Walsh",7,6,1,2,12,13,3,3,1,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","18/02/2023","Cove Rangers","Arbroath",1,1,"D",0,0,"D","A Muir",11,12,3,6,14,13,4,4,0,4,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","18/02/2023","Inverness C","Hamilton",0,3,"A",0,0,"D","M MacDermid",8,9,4,6,8,6,6,5,2,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","21/02/2023","Hamilton","Inverness C",2,1,"H",1,1,"D","C Steven",11,20,6,2,7,8,5,10,1,2,0,1,"2022/23","Scotland Championship","Scotland"
"SC1","24/02/2023","Raith Rvs","Ayr",0,0,"D",0,0,"D","C Steven",12,12,2,4,7,7,5,6,2,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","25/02/2023","Arbroath","Partick",0,0,"D",0,0,"D","G Grainger",10,4,6,2,19,7,4,7,1,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","25/02/2023","Dundee","Inverness C",1,1,"D",1,0,"H","C Graham",7,8,4,5,9,14,11,2,0,5,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","25/02/2023","Hamilton","Queens Park",1,4,"A",0,1,"A","W Collum",9,14,5,8,9,10,6,4,1,0,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","25/02/2023","Morton","Cove Rangers",2,1,"H",0,1,"A","S Kirkland",13,8,4,2,13,14,8,3,3,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","28/02/2023","Dundee","Partick",1,3,"A",0,1,"A","D Robertson",5,8,2,5,11,9,7,6,0,4,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","03/03/2023","Hamilton","Arbroath",0,0,"D",0,0,"D","C Napier",10,10,4,4,14,16,4,5,3,3,0,1,"2022/23","Scotland Championship","Scotland"
"SC1","04/03/2023","Ayr","Inverness C",1,2,"A",1,1,"D","S Lambie",10,16,1,5,12,10,2,4,2,2,1,0,"2022/23","Scotland Championship","Scotland"
"SC1","04/03/2023","Cove Rangers","Dundee",0,2,"A",0,1,"A","C Scott",3,9,0,5,11,12,3,4,1,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","04/03/2023","Partick","Raith Rvs",3,0,"H",1,0,"H","G Aitken",6,7,5,3,16,11,6,4,1,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","04/03/2023","Queens Park","Morton",2,2,"D",2,0,"H","M Roncone",17,7,8,3,5,14,10,2,1,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","07/03/2023","Morton","Ayr",1,3,"A",1,3,"A","P Stuart",11,13,6,7,11,8,6,4,3,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","10/03/2023","Queens Park","Cove Rangers",1,0,"H",0,0,"D","S McLean",13,8,6,3,5,8,11,1,2,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","11/03/2023","Morton","Partick",0,0,"D",0,0,"D","A Muir",6,12,1,2,21,9,4,4,4,6,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","17/03/2023","Arbroath","Morton",1,1,"D",0,1,"A","D Munro",8,15,4,6,19,8,6,4,3,0,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","18/03/2023","Hamilton","Ayr",0,2,"A",0,2,"A","C Scott",3,12,1,4,9,8,3,8,0,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","18/03/2023","Partick","Dundee",0,0,"D",0,0,"D","A Newlands",8,3,3,2,11,14,2,7,0,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","18/03/2023","Queens Park","Inverness C",2,1,"H",0,1,"A","A Muir",18,11,5,4,7,14,9,8,0,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","18/03/2023","Raith Rvs","Cove Rangers",6,1,"H",2,0,"H","L Wilson",13,5,6,3,8,10,9,6,0,4,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","21/03/2023","Dundee","Ayr",3,1,"H",1,1,"D","S Kirkland",12,11,5,1,11,12,6,3,1,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","24/03/2023","Ayr","Cove Rangers",3,0,"H",2,0,"H","C Napier",9,7,5,2,13,10,1,5,1,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","24/03/2023","Inverness C","Partick",1,0,"H",0,0,"D","G Irvine",9,11,5,6,15,6,2,12,3,1,1,0,"2022/23","Scotland Championship","Scotland"
"SC1","24/03/2023","Queens Park","Arbroath",0,1,"A",0,0,"D","K Clancy",11,8,2,5,7,6,8,5,1,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","31/03/2023","Arbroath","Ayr",2,0,"H",1,0,"H","C Graham",8,13,3,2,12,14,7,8,2,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","01/04/2023","Cove Rangers","Partick",0,5,"A",0,2,"A","D Williams",8,17,3,4,7,9,9,3,1,0,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","01/04/2023","Dundee","Hamilton",7,0,"H",4,0,"H","K Clancy",18,5,9,1,9,10,5,1,0,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","01/04/2023","Morton","Inverness C",1,2,"A",0,0,"D","D Dickinson",11,9,5,4,13,12,4,1,3,3,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","01/04/2023","Raith Rvs","Queens Park",2,0,"H",1,0,"H","G Irvine",18,5,7,2,13,12,5,2,3,2,0,1,"2022/23","Scotland Championship","Scotland"
"SC1","04/04/2023","Raith Rvs","Hamilton",1,2,"A",0,0,"D","E Anderson",5,2,0,2,11,8,5,1,3,2,0,1,"2022/23","Scotland Championship","Scotland"
"SC1","07/04/2023","Partick","Queens Park",4,0,"H",0,0,"D","W Collum",8,6,6,4,13,15,6,5,1,0,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","08/04/2023","Arbroath","Dundee",0,0,"D",0,0,"D","S Lambie",5,4,1,1,11,16,2,5,3,3,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","08/04/2023","Ayr","Morton",1,1,"D",0,0,"D","C Steven",14,4,5,3,8,11,8,2,1,4,0,1,"2022/23","Scotland Championship","Scotland"
"SC1","08/04/2023","Hamilton","Cove Rangers",1,1,"D",0,0,"D","M Roncone",11,9,5,3,10,21,3,3,1,5,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","08/04/2023","Inverness C","Raith Rvs",2,0,"H",2,0,"H","C Napier",5,5,3,2,6,5,5,3,0,0,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","11/04/2023","Dundee","Raith Rvs",3,1,"H",1,0,"H","G Aitken",9,5,4,3,6,8,3,4,2,4,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","11/04/2023","Inverness C","Arbroath",2,0,"H",0,0,"D","G Duncan",6,5,2,3,9,11,5,3,1,2,1,0,"2022/23","Scotland Championship","Scotland"
"SC1","11/04/2023","Morton","Hamilton",2,0,"H",0,0,"D","M MacDermid",16,12,6,2,12,7,15,4,2,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","14/04/2023","Queens Park","Hamilton",1,0,"H",0,0,"D","C Scott",13,5,3,3,14,13,7,8,2,3,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","15/04/2023","Cove Rangers","Inverness C",1,2,"A",0,0,"D","G Duncan",9,11,5,6,6,10,4,3,1,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","15/04/2023","Dundee","Morton",3,3,"D",1,1,"D","C Graham",11,6,3,3,10,26,7,3,1,3,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","15/04/2023","Partick","Ayr",1,1,"D",1,0,"H","G Irvine",7,10,4,6,9,7,2,6,2,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","15/04/2023","Raith Rvs","Arbroath",1,1,"D",1,0,"H","I Snedden",10,4,5,2,13,11,7,2,2,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","18/04/2023","Hamilton","Inverness C",1,2,"A",0,0,"D","G Grainger",7,13,2,4,5,12,2,7,2,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","21/04/2023","Ayr","Queens Park",0,0,"D",0,0,"D","S McLean",13,9,2,3,12,8,9,6,0,0,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","22/04/2023","Arbroath","Cove Rangers",0,1,"A",0,0,"D","M MacDermid",9,9,2,2,7,10,8,6,1,3,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","22/04/2023","Hamilton","Partick",2,2,"D",1,1,"D","D Dickinson",11,19,3,8,15,10,6,10,5,5,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","22/04/2023","Inverness C","Dundee",1,1,"D",0,0,"D","E Anderson",6,10,4,3,12,10,4,8,2,0,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","22/04/2023","Morton","Raith Rvs",1,0,"H",1,0,"H","D McFarlane",9,11,5,0,14,12,2,2,3,0,0,2,"2022/23","Scotland Championship","Scotland"
"SC1","28/04/2023","Dundee","Cove Rangers",0,0,"D",0,0,"D","G Aitken",16,2,4,0,7,5,11,2,2,4,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","29/04/2023","Ayr","Raith Rvs",1,0,"H",0,0,"D","D Munro",12,7,5,0,7,11,7,8,0,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","29/04/2023","Morton","Queens Park",2,1,"H",1,1,"D","J Beaton",15,11,4,4,9,11,7,2,0,3,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","29/04/2023","Partick","Arbroath",2,0,"H",1,0,"H","E Anderson",9,2,5,1,6,9,4,11,1,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","05/05/2023","Arbroath","Hamilton",0,0,"D",0,0,"D","S McLean",17,8,6,1,7,15,8,4,2,2,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","05/05/2023","Cove Rangers","Morton",1,2,"A",1,1,"D","C Napier",9,6,7,3,7,11,5,3,1,0,0,1,"2022/23","Scotland Championship","Scotland"
"SC1","05/05/2023","Inverness C","Ayr",1,2,"A",0,1,"A","D Robertson",8,10,2,3,4,5,8,3,1,1,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","05/05/2023","Queens Park","Dundee",3,5,"A",3,3,"D","D Munro",7,17,5,8,12,18,8,4,0,3,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","05/05/2023","Raith Rvs","Partick",2,2,"D",1,1,"D","C Graham",3,13,2,7,9,7,2,12,5,3,0,0,"2022/23","Scotland Championship","Scotland"
"SC1","04/08/2023","Arbroath","Dundee United",0,4,"A",0,4,"A","D Robertson",3,15,1,7,13,3,6,10,2,0,0,0,"2023/24","Scotland Championship","Scotland"
"SC1","05/08/2023","Dunfermline","Airdrie Utd",2,1,"H",1,1,"D","G Irvine",13,12,5,3,11,9,4,5,1,1,1,0,"2023/24","Scotland Championship","Scotland"
"SC1","05/08/2023","Inverness C","Queens Park",1,2,"A",0,1,"A","G Grainger",12,12,6,7,9,10,5,4,1,3,0,0,"2023/24","Scotland Championship","Scotland"
"SC1","05/08/2023","Morton","Ayr",3,1,"H",0,0,"D","M MacDermid",19,7,6,4,9,16,3,4,3,5,0,0,"2023/24","Scotland Championship","Scotland"
"SC1","05/08/2023","Partick","Raith Rvs",2,2,"D",2,0,"H","C Scott",14,14,5,6,8,9,7,4,1,2,0,0,"2023/24","Scotland Championship","Scotland"
"SC1","12/08/2023","Airdrie Utd","Partick",2,1,"H",0,1,"A","C Napier",11,7,2,2,6,9,6,4,0,0,0,0,"2023/24","Scotland Championship","Scotland"
"SC1","12/08/2023","Ayr","Inverness C",1,0,"H",1,0,"H","P Stuart",7,10,3,4,10,13,5,3,2,2,0,0,"2023/24","Scotland Championship","Scotland"
"SC1","12/08/2023","Dundee United","Dunfermline",1,1,"D",0,0,"D","E Anderson",16,5,4,2,14,3,10,4,0,2,0,0,"2023/24","Scotland Championship","Scotland"
"SC1","12/08/2023","Queens Park","Arbroath",2,1,"H",1,0,"H","R Hardie",14,6,5,1,8,7,15,2,3,1,0,0,"2023/24","Scotland Championship","Scotland"
"SC1","12/08/2023","Raith Rvs","Morton",3,2,"H",2,1,"H","D Munro",4,3,4,2,8,13,5,6,5,8,0,0,"2023/24","Scotland Championship","Scotland"
"SC1","19/08/2023","Arbroath","Queens Park",0,1,"A",0,0,"D","S Lambie",12,4,3,3,15,9,3,6,1,2,0,0,"2023/24","Scotland Championship","Scotland"
"SC1","26/08/2023","Airdrie Utd","Inverness C",2,1,"H",2,0,"H","D McFarlane",8,19,3,6,11,15,1,3,1,3,1,0,"2023/24","Scotland Championship","Scotland"
"SC1","26/08/2023","Ayr","Dundee United",0,3,"A",0,0,"D","N Walsh",2,13,2,8,8,9,4,11,1,2,0,0,"2023/24","Scotland Championship","Scotland"
"SC1","26/08/2023","Dunfermline","Raith Rvs",0,1,"A",0,1,"A","S McLean",5,3,2,2,8,7,12,2,2,2,0,0,"2023/24","Scotland Championship","Scotland"
"SC1","26/08/2023","Morton","Arbroath",0,3,"A",0,1,"A","I Snedden",17,13,8,6,11,17,14,6,2,3,0,0,"2023/24","Scotland Championship","Scotland"
"SC1","26/08/2023","Partick","Queens Park",3,1,"H",2,1,"H","G Irvine",10,14,6,4,8,10,1,6,2,1,0,0,"2023/24","Scotland Championship","Scotland"
"SC1","02/09/2023","Arbroath","Ayr",2,1,"H",1,1,"D","C Steven",11,9,6,3,9,7,5,7,3,1,0,0,"2023/24","Scotland Championship","Scotland"
"SC1","02/09/2023","Dundee United","Airdrie Utd",2,0,"H",1,0,"H","C Graham",9,9,3,3,14,8,5,3,2,2,0,0,"2023/24","Scotland Championship","Scotland"
"SC1","02/09/2023","Inverness C","Dunfermline",1,1,"D",1,0,"H","M MacDermid",7,10,2,4,10,7,2,7,2,1,0,0,"2023/24","Scotland Championship","Scotland"
"SC1","02/09/2023","Morton","Partick",1,4,"A",1,1,"D","G Grainger",15,13,8,6,6,6,2,7,1,0,0,1,"2023/24","Scotland Championship","Scotland"
"SC1","02/09/2023","Raith Rvs","Queens Park",3,2,"H",1,0,"H","D Williams",8,4,7,2,5,10,8,1,1,0,0,1,"2023/24","Scotland Championship","Scotland"
"SC1","15/09/2023","Ayr","Partick",0,4,"A",0,1,"A","W Collum",13,11,10,5,6,7,9,3,3,1,0,0,"2023/24","Scotland Championship","Scotland"
