"Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","Season"
"SC0","06/05/2023","Hibernian","St Mirren",2,1,"H",2,0,"H","M MacDermid",13,13,6,4,11,11,3,5,2,1,0,0,"2022/23"
"SC0","06/05/2023","Motherwell","Kilmarnock",2,0,"H",1,0,"H","K Clancy",17,8,6,1,15,12,8,1,2,2,0,0,"2022/23"
"SC0","06/05/2023","Ross County","Livingston",2,0,"H",1,0,"H","D Dickinson",6,10,2,0,15,7,5,3,2,2,0,1,"2022/23"
"SC0","06/05/2023","St Johnstone","Dundee United",1,0,"H",1,0,"H","A Muir",17,12,6,2,15,16,9,2,2,3,0,1,"2022/23"
"SC0","07/05/2023","Hearts","Celtic",0,2,"A",0,0,"D","N Walsh",7,12,0,3,9,10,6,5,0,1,1,0,"2022/23"
"SC0","07/05/2023","Rangers","Aberdeen",1,0,"H",0,0,"D","J Beaton",19,11,7,4,4,8,12,6,1,2,0,0,"2022/23"
"SC0","13/05/2023","Rangers","Celtic",3,0,"H",2,0,"H","S McLean",16,8,8,1,15,4,5,5,1,1,0,0,"2022/23"
"SC0","13/05/2023","Aberdeen","Hibernian",0,0,"D",0,0,"D","N Walsh",8,17,2,5,10,17,3,8,2,5,0,0,"2022/23"
"SC0","13/05/2023","Dundee United","Ross County",1,3,"A",1,1,"D","J Beaton",16,10,7,8,12,16,6,5,2,5,0,0,"2022/23"
"SC0","13/05/2023","Kilmarnock","Livingston",2,0,"H",0,0,"D","D Munro",11,7,6,2,17,17,2,5,1,3,0,0,"2022/23"
"SC0","13/05/2023","St Johnstone","Motherwell",0,2,"A",0,0,"D","G Irvine",11,8,1,4,8,14,6,4,0,1,0,0,"2022/23"
"SC0","13/05/2023","St Mirren","Hearts",2,2,"D",2,0,"H","D Dickinson",13,11,7,6,19,13,7,4,2,4,0,1,"2022/23"
"SC0","20/05/2023","Hearts","Aberdeen",2,1,"H",1,1,"D","K Clancy",30,9,8,4,6,15,5,2,1,4,0,0,"2022/23"
"SC0","20/05/2023","Celtic","St Mirren",2,2,"D",1,2,"A","D Munro",21,10,6,2,4,9,14,2,0,0,0,0,"2022/23"
"SC0","20/05/2023","Kilmarnock","St Johnstone",0,1,"A",0,1,"A","J Beaton",10,17,1,7,10,11,3,8,1,3,1,0,"2022/23"
"SC0","20/05/2023","Livingston","Dundee United",2,1,"H",1,1,"D","D Robertson",14,17,7,4,16,11,1,12,2,1,0,1,"2022/23"
"SC0","20/05/2023","Motherwell","Ross County",1,0,"H",0,0,"D","E Anderson",16,6,6,1,15,14,4,4,3,0,0,1,"2022/23"
"SC0","21/05/2023","Hibernian","Rangers",1,3,"A",0,1,"A","A Muir",14,20,2,7,17,13,7,5,2,1,0,0,"2022/23"
"SC0","24/05/2023","Aberdeen","St Mirren",3,0,"H",2,0,"H","D Robertson",15,6,6,4,13,14,2,2,0,1,0,1,"2022/23"
"SC0","24/05/2023","Dundee United","Kilmarnock",0,3,"A",0,2,"A","A Muir",10,11,2,4,15,16,3,5,1,1,0,0,"2022/23"
"SC0","24/05/2023","Hibernian","Celtic",4,2,"H",0,1,"A","K Clancy",15,18,8,4,10,7,8,10,2,1,0,1,"2022/23"
"SC0","24/05/2023","Livingston","Motherwell",1,1,"D",0,1,"A","C Graham",8,6,2,1,7,12,1,11,2,1,1,0,"2022/23"
"SC0","24/05/2023","Rangers","Hearts",2,2,"D",1,1,"D","J Beaton",19,8,8,3,10,13,9,2,3,4,0,0,"2022/23"
"SC0","24/05/2023","Ross County","St Johnstone",3,3,"D",0,1,"A","N Walsh",14,11,8,5,15,15,6,4,2,0,0,0,"2022/23"
"SC0","27/05/2023","Celtic","Aberdeen",5,0,"H",2,0,"H","A Muir",20,0,8,0,9,8,10,2,1,2,0,0,"2022/23"
"SC0","27/05/2023","Hearts","Hibernian",1,1,"D",1,1,"D","D Robertson",3,17,1,6,12,15,4,9,3,5,1,0,"2022/23"
"SC0","27/05/2023","St Mirren","Rangers",0,3,"A",0,1,"A","M MacDermid",8,9,1,3,10,11,5,3,2,1,0,0,"2022/23"
"SC0","28/05/2023","Kilmarnock","Ross County",3,1,"H",1,0,"H","K Clancy",10,7,4,1,8,15,5,3,4,1,0,0,"2022/23"
"SC0","28/05/2023","Motherwell","Dundee United",3,2,"H",1,1,"D","S McLean",23,10,6,7,17,6,9,0,2,0,0,0,"2022/23"
"SC0","28/05/2023","St Johnstone","Livingston",2,0,"H",1,0,"H","G Grainger",9,9,3,4,9,11,4,2,0,3,0,0,"2022/23"
"SC0","05/08/2023","Celtic","Ross County",4,2,"H",3,0,"H","N Walsh",18,7,12,2,6,14,4,8,0,4,0,0,"2023/24"
"SC0","05/08/2023","Dundee","Motherwell",1,1,"D",0,1,"A","D Dickinson",17,13,2,3,12,12,7,12,0,2,0,0,"2023/24"
"SC0","05/08/2023","Livingston","Aberdeen",0,0,"D",0,0,"D","J Beaton",12,11,2,0,22,13,7,7,3,4,0,0,"2023/24"
"SC0","05/08/2023","St Johnstone","Hearts",0,2,"A",0,0,"D","S McLean",9,16,3,9,14,13,6,9,2,3,0,0,"2023/24"
"SC0","05/08/2023","Kilmarnock","Rangers",1,0,"H",0,0,"D","W Collum",10,18,3,4,7,10,2,8,0,0,0,0,"2023/24"
"SC0","06/08/2023","Hibernian","St Mirren",2,3,"A",0,2,"A","E Anderson",14,8,7,4,14,7,2,7,2,2,0,0,"2023/24"
"SC0","12/08/2023","Rangers","Livingston",4,0,"H",1,0,"H","D Robertson",21,6,9,2,9,9,5,4,1,1,0,0,"2023/24"
"SC0","12/08/2023","Ross County","St Johnstone",2,0,"H",1,0,"H","W Collum",19,12,8,3,11,14,6,7,2,2,0,0,"2023/24"
"SC0","12/08/2023","St Mirren","Dundee",2,1,"H",2,0,"H","C Steven",15,7,2,4,8,8,4,3,2,3,0,0,"2023/24"
"SC0","13/08/2023","Aberdeen","Celtic",1,3,"A",1,2,"A","K Clancy",11,15,2,10,12,11,9,9,0,2,0,0,"2023/24"
"SC0","13/08/2023","Hearts","Kilmarnock",0,0,"D",0,0,"D","D Dickinson",8,15,1,5,12,15,6,5,3,4,0,0,"2023/24"
"SC0","13/08/2023","Motherwell","Hibernian",2,1,"H",0,0,"D","M MacDermid",10,4,3,1,14,16,5,2,1,4,0,0,"2023/24"
"SC0","26/08/2023","Ross County","Rangers",0,2,"A",0,2,"A","D Munro",8,24,2,9,10,11,4,8,3,1,0,0,"2023/24"
"SC0","26/08/2023","Celtic","St Johnstone",0,0,"D",0,0,"D","M MacDermid",19,5,5,2,9,12,19,1,1,3,0,0,"2023/24"
"SC0","26/08/2023","Hibernian","Livingston",2,3,"A",0,1,"A","C Napier",13,8,3,4,12,10,9,3,2,4,0,0,"2023/24"
"SC0","26/08/2023","Motherwell","Kilmarnock",2,1,"H",0,1,"A","C Graham",13,12,7,3,15,19,1,6,6,3,0,0,"2023/24"
"SC0","27/08/2023","Dundee","Hearts",1,0,"H",0,0,"D","A Muir",12,10,4,5,16,10,3,8,1,1,0,0,"2023/24"
"SC0","27/08/2023","St Mirren","Aberdeen",2,2,"D",0,1,"A","J Beaton",13,4,6,2,9,14,4,3,2,2,0,0,"2023/24"
"SC0","02/09/2023","Kilmarnock","Ross County",0,1,"A",0,0,"D","K Clancy",15,9,4,4,9,17,14,2,0,5,0,0,"2023/24"
"SC0","02/09/2023","Livingston","St Mirren",1,1,"D",0,0,"D","N Walsh",13,8,2,4,17,13,6,2,3,1,0,0,"2023/24"
"SC0","02/09/2023","St Johnstone","Dundee",2,2,"D",0,1,"A","W Collum",8,12,3,4,13,11,4,6,3,0,0,0,"2023/24"
"SC0","03/09/2023","Rangers","Celtic",0,1,"A",0,1,"A","D Robertson",17,7,3,5,15,15,6,2,1,1,0,0,"2023/24"
"SC0","03/09/2023","Aberdeen","Hibernian",0,2,"A",0,0,"D","D Munro",10,15,3,7,15,11,7,5,2,4,0,0,"2023/24"
"SC0","03/09/2023","Hearts","Motherwell",0,1,"A",0,1,"A","G Irvine",18,8,1,4,10,16,16,5,1,2,0,1,"2023/24"
"SC0","16/09/2023","St Johnstone","Rangers",0,2,"A",0,1,"A","N Walsh",3,20,0,6,13,13,3,5,5,2,0,0,"2023/24"
"SC0","16/09/2023","Celtic","Dundee",3,0,"H",0,0,"D","G Irvine",19,4,7,1,6,7,9,1,0,0,0,0,"2023/24"
"SC0","16/09/2023","Hearts","Aberdeen",2,0,"H",1,0,"H","K Clancy",12,11,4,5,11,12,9,3,4,2,0,0,"2023/24"
"SC0","16/09/2023","Kilmarnock","Hibernian",2,2,"D",0,1,"A","D Dickinson",16,11,5,4,16,8,4,4,5,4,0,0,"2023/24"
"SC0","16/09/2023","Motherwell","St Mirren",0,1,"A",0,0,"D","M MacDermid",20,9,7,3,6,18,8,3,0,5,0,0,"2023/24"
"SC0","16/09/2023","Ross County","Livingston",1,1,"D",0,0,"D","E Anderson",16,5,5,2,14,13,6,2,0,3,0,0,"2023/24"
"SC0","23/09/2023","Livingston","Celtic",0,3,"A",0,1,"A","J Beaton",15,14,4,7,17,6,2,4,5,2,0,1,"2023/24"
"SC0","23/09/2023","Dundee","Kilmarnock",2,2,"D",1,1,"D","D Munro",10,23,3,3,8,12,4,7,1,3,1,0,"2023/24"
"SC0","23/09/2023","Hibernian","St Johnstone",2,0,"H",1,0,"H","K Clancy",17,12,8,1,9,10,4,4,1,3,0,0,"2023/24"
"SC0","23/09/2023","St Mirren","Hearts",1,0,"H",1,0,"H","N Walsh",13,11,5,3,13,12,4,8,2,1,0,0,"2023/24"
"SC0","24/09/2023","Aberdeen","Ross County",4,0,"H",2,0,"H","D Robertson",13,11,6,2,9,10,5,5,0,4,0,0,"2023/24"
"SC0","24/09/2023","Rangers","Motherwell",1,0,"H",1,0,"H","A Muir",17,9,7,4,14,15,2,2,2,2,0,0,"2023/24"
"SC0","30/09/2023","Motherwell","Celtic",1,2,"A",0,0,"D","W Collum",10,24,4,6,12,11,4,6,3,1,0,0,"2023/24"
"SC0","30/09/2023","Hibernian","Dundee",0,0,"D",0,0,"D","J Beaton",23,11,9,2,7,10,14,1,1,4,0,0,"2023/24"
"SC0","30/09/2023","Kilmarnock","St Mirren",1,1,"D",1,1,"D","C Graham",12,8,2,3,15,16,7,6,2,3,0,0,"2023/24"
"SC0","30/09/2023","Rangers","Aberdeen",1,3,"A",0,1,"A","S McLean",18,14,5,6,18,4,5,8,2,1,1,0,"2023/24"
"SC0","30/09/2023","Ross County","Hearts",0,1,"A",0,0,"D","D Dickinson",9,17,1,3,15,10,5,5,3,2,0,0,"2023/24"
"SC0","30/09/2023","St Johnstone","Livingston",1,1,"D",1,0,"H","G Grainger",12,7,2,3,14,14,5,2,2,2,1,0,"2023/24"
"SC0","07/10/2023","Celtic","Kilmarnock",3,1,"H",2,0,"H","M MacDermid",27,6,12,1,9,7,11,1,2,2,0,0,"2023/24"
"SC0","07/10/2023","Hearts","Hibernian",2,2,"D",1,0,"H","W Collum",21,17,5,3,12,9,7,4,2,1,0,0,"2023/24"
"SC0","07/10/2023","Livingston","Motherwell",2,0,"H",0,0,"D","D Robertson",11,3,3,2,12,15,3,5,1,3,0,1,"2023/24"
"SC0","08/10/2023","St Mirren","Rangers",0,3,"A",0,1,"A","N Walsh",3,13,0,8,8,16,3,10,1,2,1,0,"2023/24"
"SC0","08/10/2023","Aberdeen","St Johnstone",0,0,"D",0,0,"D","D Munro",10,9,3,0,11,11,5,3,0,2,0,0,"2023/24"
"SC0","21/10/2023","Kilmarnock","Livingston",3,1,"H",2,1,"H","C Napier",13,8,5,1,9,10,5,4,2,1,0,0,"2023/24"
"SC0","21/10/2023","Rangers","Hibernian",4,0,"H",2,0,"H","D Robertson",23,7,8,1,12,5,5,4,1,2,0,0,"2023/24"
"SC0","22/10/2023","Hearts","Celtic",1,4,"A",0,2,"A","N Walsh",13,19,6,7,16,11,3,5,2,1,0,0,"2023/24"
"SC0","24/10/2023","Dundee","Ross County",0,0,"D",0,0,"D","C Steven",15,6,9,4,7,13,7,4,1,6,0,0,"2023/24"
"SC0","28/10/2023","Hibernian","Celtic",0,0,"D",0,0,"D","A Muir",6,21,1,4,4,12,3,6,0,2,0,0,"2023/24"
"SC0","28/10/2023","Livingston","Dundee",0,2,"A",0,0,"D","W Collum",4,18,0,7,13,15,1,5,0,0,1,0,"2023/24"
"SC0","28/10/2023","Motherwell","Ross County",3,3,"D",0,0,"D","G Grainger",13,13,3,6,10,9,6,4,2,2,0,0,"2023/24"
"SC0","28/10/2023","St Mirren","St Johnstone",4,0,"H",1,0,"H","D Dickinson",9,14,5,3,9,5,4,8,2,0,0,0,"2023/24"
"SC0","29/10/2023","Kilmarnock","Aberdeen",2,0,"H",1,0,"H","K Clancy",19,5,8,1,12,14,9,3,1,3,0,0,"2023/24"
"SC0","29/10/2023","Rangers","Hearts",2,1,"H",0,1,"A","J Beaton",28,5,5,1,6,13,11,2,1,5,0,0,"2023/24"
"SC0","31/10/2023","Hibernian","Ross County",2,2,"D",1,0,"H","G Irvine",7,8,2,3,12,16,5,5,1,2,0,0,"2023/24"
"SC0","01/11/2023","Celtic","St Mirren",2,1,"H",1,1,"D","J Beaton",23,6,8,2,9,12,12,2,2,2,0,0,"2023/24"
"SC0","01/11/2023","Dundee","Rangers",0,5,"A",0,1,"A","K Clancy",9,32,4,11,13,3,6,7,4,1,0,0,"2023/24"
"SC0","01/11/2023","Hearts","Livingston",1,0,"H",0,0,"D","C Graham",25,3,10,0,9,12,12,1,2,4,0,0,"2023/24"
"SC0","01/11/2023","Motherwell","Aberdeen",2,4,"A",0,2,"A","C Steven",9,15,2,6,14,6,1,4,6,1,0,0,"2023/24"
"SC0","01/11/2023","St Johnstone","Kilmarnock",2,1,"H",2,0,"H","C Scott",15,23,4,5,13,9,5,12,2,2,1,0,"2023/24"
"SC0","04/11/2023","Ross County","Celtic",0,3,"A",0,1,"A","D Munro",3,39,0,16,9,10,2,13,0,1,1,0,"2023/24"
"SC0","04/11/2023","Kilmarnock","Motherwell",1,0,"H",0,0,"D","M MacDermid",20,11,8,1,9,12,9,3,2,1,0,0,"2023/24"
"SC0","05/11/2023","Dundee","Livingston",1,0,"H",0,0,"D","A Muir",10,16,3,3,14,14,5,12,2,3,0,0,"2023/24"
"SC0","07/11/2023","St Johnstone","Motherwell",2,2,"D",2,0,"H","E Anderson",10,11,3,5,11,18,6,7,1,2,0,0,"2023/24"
"SC0","08/11/2023","St Mirren","Hibernian",2,2,"D",0,1,"A","S McLean",18,9,4,4,9,9,3,1,3,2,0,0,"2023/24"
"SC0","11/11/2023","Dundee","St Mirren",4,0,"H",2,0,"H","M MacDermid",11,5,7,0,6,12,7,4,1,1,0,0,"2023/24"
"SC0","11/11/2023","Hibernian","Kilmarnock",1,0,"H",1,0,"H","D Dickinson",7,9,5,1,6,14,5,10,2,5,0,0,"2023/24"
"SC0","11/11/2023","Motherwell","Hearts",1,2,"A",0,1,"A","D Munro",8,14,1,3,13,12,4,10,4,2,0,0,"2023/24"
"SC0","11/11/2023","St Johnstone","Ross County",1,0,"H",0,0,"D","N Walsh",10,8,3,2,11,13,3,4,4,3,0,0,"2023/24"
"SC0","12/11/2023","Livingston","Rangers",0,2,"A",0,1,"A","S McLean",4,18,1,6,14,7,3,9,1,1,0,0,"2023/24"
"SC0","12/11/2023","Celtic","Aberdeen",6,0,"H",2,0,"H","W Collum",21,3,10,1,5,8,11,0,0,3,0,0,"2023/24"
"SC0","25/11/2023","Celtic","Motherwell",1,1,"D",0,0,"D","S McLean",20,6,4,2,8,9,13,2,1,4,0,0,"2023/24"
"SC0","25/11/2023","Dundee","Hibernian",1,2,"A",0,1,"A","D Robertson",19,10,7,3,6,9,7,3,2,1,0,1,"2023/24"
"SC0","25/11/2023","Hearts","St Johnstone",1,0,"H",0,0,"D","J Beaton",18,10,4,3,5,17,6,5,2,2,0,0,"2023/24"
"SC0","25/11/2023","Ross County","Kilmarnock",0,0,"D",0,0,"D","C Steven",15,13,5,1,10,9,9,5,1,0,0,0,"2023/24"
"SC0","25/11/2023","St Mirren","Livingston",1,0,"H",1,0,"H","D Munro",15,11,1,1,13,10,7,3,1,0,0,0,"2023/24"
"SC0","26/11/2023","Aberdeen","Rangers",1,1,"D",1,0,"H","N Walsh",5,22,4,10,16,11,0,5,4,1,0,0,"2023/24"
"SC0","28/11/2023","Ross County","St Mirren",1,0,"H",0,0,"D","W Collum",6,6,2,1,11,14,7,5,0,2,0,0,"2023/24"
"SC0","02/12/2023","Kilmarnock","Hearts",0,1,"A",0,1,"A","D Dickinson",17,11,3,1,14,12,7,3,2,1,0,0,"2023/24"
"SC0","02/12/2023","Motherwell","Dundee",3,3,"D",1,2,"A","I Snedden",9,16,4,4,6,9,4,4,3,2,1,0,"2023/24"
"SC0","03/12/2023","St Johnstone","Celtic",1,3,"A",1,0,"H","D Robertson",5,25,3,7,8,7,2,12,2,1,0,0,"2023/24"
"SC0","03/12/2023","Hibernian","Aberdeen",2,0,"H",1,0,"H","W Collum",11,23,3,5,13,13,6,6,3,2,0,0,"2023/24"
"SC0","03/12/2023","Rangers","St Mirren",2,0,"H",1,0,"H","M MacDermid",21,4,6,3,9,8,8,5,1,3,0,0,"2023/24"
"SC0","05/12/2023","Ross County","Motherwell",3,0,"H",2,0,"H","D Dickinson",13,14,6,4,14,9,6,3,1,2,1,0,"2023/24"
"SC0","06/12/2023","Aberdeen","Kilmarnock",0,1,"A",0,0,"D","M MacDermid",18,8,3,2,11,21,4,5,3,1,0,0,"2023/24"
"SC0","06/12/2023","Celtic","Hibernian",4,1,"H",2,0,"H","J Beaton",26,6,12,3,10,8,11,4,2,2,0,0,"2023/24"
"SC0","06/12/2023","St Johnstone","St Mirren",1,0,"H",0,0,"D","K Clancy",11,13,5,5,9,10,0,7,2,1,0,0,"2023/24"
"SC0","06/12/2023","Hearts","Rangers",0,1,"A",0,1,"A","W Collum",12,22,5,5,13,11,6,5,3,1,0,0,"2023/24"
"SC0","09/12/2023","Aberdeen","Hearts",2,1,"H",0,1,"A","C Graham",14,5,6,3,13,20,3,8,3,7,0,0,"2023/24"
"SC0","09/12/2023","Livingston","Hibernian",0,1,"A",0,1,"A","G Irvine",14,4,3,2,11,13,6,0,3,1,0,0,"2023/24"
"SC0","09/12/2023","Motherwell","St Johnstone",1,1,"D",0,0,"D","E Anderson",17,11,8,2,11,11,3,2,0,0,0,0,"2023/24"
"SC0","09/12/2023","Rangers","Dundee",3,1,"H",3,1,"H","K Clancy",20,9,9,3,12,9,5,7,1,3,1,0,"2023/24"
"SC0","09/12/2023","St Mirren","Ross County",2,0,"H",0,0,"D","C Scott",15,9,6,2,9,12,10,4,2,0,0,0,"2023/24"
"SC0","10/12/2023","Kilmarnock","Celtic",2,1,"H",0,1,"A","D Munro",13,16,6,7,14,12,5,9,3,1,0,0,"2023/24"
"SC0","16/12/2023","Celtic","Hearts",0,2,"A",0,2,"A","K Clancy",22,5,5,2,12,3,18,3,1,0,0,0,"2023/24"
"SC0","16/12/2023","Livingston","Kilmarnock",0,0,"D",0,0,"D","W Collum",8,11,1,3,17,11,0,8,2,1,0,0,"2023/24"
"SC0","16/12/2023","Ross County","Dundee",0,1,"A",0,0,"D","C Steven",10,17,3,3,10,10,2,9,1,2,0,0,"2023/24"
"SC0","16/12/2023","St Johnstone","Hibernian",1,0,"H",0,0,"D","G Grainger",14,3,7,0,10,8,5,5,2,3,0,0,"2023/24"
"SC0","16/12/2023","St Mirren","Motherwell",0,0,"D",0,0,"D","C Napier",11,8,3,4,11,11,6,4,1,1,0,0,"2023/24"
"SC0","20/12/2023","Aberdeen","Livingston",2,1,"H",1,1,"D","N Walsh",11,11,6,4,8,15,1,3,0,3,0,0,"2023/24"
"SC0","20/12/2023","Rangers","St Johnstone",2,0,"H",1,0,"H","A Muir",28,2,8,0,7,11,10,2,2,2,0,1,"2023/24"
"SC0","23/12/2023","Celtic","Livingston",2,0,"H",0,0,"D","M MacDermid",22,0,7,0,5,4,14,0,0,1,0,0,"2023/24"
"SC0","23/12/2023","Hearts","St Mirren",2,0,"H",1,0,"H","N Walsh",12,11,6,4,16,9,8,6,2,3,0,0,"2023/24"
"SC0","23/12/2023","Kilmarnock","St Johnstone",2,1,"H",2,0,"H","J Beaton",14,9,5,4,12,8,5,1,0,1,0,0,"2023/24"
"SC0","24/12/2023","Motherwell","Rangers",0,2,"A",0,2,"A","D Dickinson",7,14,0,6,16,10,3,5,3,1,0,0,"2023/24"
"SC0","26/12/2023","Dundee","Celtic",0,3,"A",0,0,"D","D Robertson",5,38,1,7,3,9,1,23,1,1,0,0,"2023/24"
"SC0","27/12/2023","Livingston","St Johnstone",0,0,"D",0,0,"D","K Clancy",14,4,3,2,12,12,6,3,2,2,0,0,"2023/24"
"SC0","27/12/2023","St Mirren","Kilmarnock",0,1,"A",0,1,"A","E Anderson",11,12,6,3,7,10,4,4,3,2,0,0,"2023/24"
"SC0","27/12/2023","Hibernian","Hearts",0,1,"A",0,0,"D","J Beaton",16,10,3,3,11,10,6,5,2,3,0,0,"2023/24"
"SC0","30/12/2023","Celtic","Rangers",2,1,"H",1,0,"H","N Walsh",12,14,5,3,18,14,4,2,7,3,0,1,"2023/24"
"SC0","30/12/2023","Aberdeen","St Mirren",0,3,"A",0,1,"A","G Irvine",18,10,3,5,9,11,13,2,1,0,0,0,"2023/24"
"SC0","30/12/2023","Hearts","Ross County",2,2,"D",0,0,"D","A Muir",20,14,7,2,14,14,9,5,2,2,0,0,"2023/24"
"SC0","30/12/2023","Kilmarnock","Dundee",2,2,"D",0,1,"A","D Dickinson",11,7,4,2,12,10,7,8,2,1,0,0,"2023/24"
"SC0","30/12/2023","Motherwell","Livingston",3,1,"H",3,1,"H","C Graham",7,10,4,1,12,14,4,3,4,3,0,0,"2023/24"
"SC0","02/01/2024","Hibernian","Motherwell",2,2,"D",1,1,"D","D Robertson",12,9,3,4,10,10,7,3,2,2,0,0,"2023/24"
"SC0","02/01/2024","Livingston","Hearts",1,2,"A",0,0,"D","D Dickinson",10,10,3,5,12,16,2,3,1,3,0,0,"2023/24"
"SC0","02/01/2024","Rangers","Kilmarnock",3,1,"H",2,0,"H","J Beaton",18,6,6,2,10,13,7,5,1,3,0,0,"2023/24"
"SC0","02/01/2024","Ross County","Aberdeen",0,3,"A",0,2,"A","M MacDermid",5,16,3,7,14,9,4,5,4,3,1,0,"2023/24"
"SC0","02/01/2024","St Mirren","Celtic",0,3,"A",0,2,"A","D Munro",3,24,0,11,9,8,1,12,0,0,1,0,"2023/24"
"SC0","23/01/2024","Hearts","Dundee",3,2,"H",0,2,"A","C Graham",15,8,6,4,10,12,7,1,1,6,0,0,"2023/24"
"SC0","24/01/2024","Hibernian","Rangers",0,3,"A",0,2,"A","S McLean",9,22,3,8,6,7,4,10,1,0,0,0,"2023/24"
"SC0","24/01/2024","St Johnstone","Aberdeen",1,1,"D",0,0,"D","J Beaton",14,8,5,4,20,8,1,4,4,1,0,0,"2023/24"
"SC0","27/01/2024","St Mirren","Rangers",0,1,"A",0,1,"A","D Dickinson",7,10,2,2,10,9,4,3,0,2,0,0,"2023/24"
"SC0","27/01/2024","Celtic","Ross County",1,0,"H",1,0,"H","E Anderson",17,7,7,1,12,14,7,7,1,1,0,0,"2023/24"
"SC0","27/01/2024","Hearts","Aberdeen",2,0,"H",0,0,"D","K Clancy",15,16,5,1,10,14,7,7,1,2,0,0,"2023/24"
"SC0","27/01/2024","Kilmarnock","Hibernian",2,2,"D",1,0,"H","G Irvine",12,15,1,5,15,11,7,3,2,1,1,0,"2023/24"
"SC0","27/01/2024","Livingston","Dundee",1,4,"A",0,1,"A","R Hardie",15,7,3,5,7,14,5,3,0,1,0,1,"2023/24"
"SC0","27/01/2024","St Johnstone","Motherwell",1,1,"D",1,1,"D","C Steven",7,11,4,2,13,16,0,6,2,3,0,0,"2023/24"
"SC0","30/01/2024","Aberdeen","Dundee",1,1,"D",1,0,"H","N Walsh",10,9,4,3,13,17,0,3,2,3,0,0,"2023/24"
"SC0","30/01/2024","Livingston","Ross County",2,2,"D",1,1,"D","A Muir",13,10,4,4,10,16,5,3,1,2,0,0,"2023/24"
"SC0","03/02/2024","Aberdeen","Celtic",1,1,"D",0,0,"D","S McLean",7,22,3,4,6,9,1,12,3,1,0,0,"2023/24"
"SC0","03/02/2024","Dundee","Hearts",2,3,"A",1,0,"H","G Grainger",14,18,8,6,7,6,8,5,3,1,0,0,"2023/24"
"SC0","03/02/2024","Hibernian","St Mirren",0,3,"A",0,3,"A","W Collum",6,13,1,5,11,17,6,7,3,3,0,0,"2023/24"
"SC0","03/02/2024","Motherwell","Kilmarnock",1,1,"D",1,1,"D","D Robertson",11,3,4,1,11,15,6,5,2,5,0,0,"2023/24"
"SC0","03/02/2024","Rangers","Livingston",3,0,"H",2,0,"H","J Beaton",32,0,8,0,9,6,14,0,0,0,0,0,"2023/24"
"SC0","03/02/2024","Ross County","St Johnstone",0,1,"A",0,1,"A","C Napier",12,8,5,2,11,7,8,4,3,1,0,0,"2023/24"
"SC0","06/02/2024","Motherwell","Ross County",5,0,"H",3,0,"H","M MacDermid",17,12,8,2,10,11,3,6,2,2,0,0,"2023/24"
"SC0","06/02/2024","Rangers","Aberdeen",2,1,"H",1,1,"D","D Robertson",23,9,7,4,7,10,13,2,0,2,1,0,"2023/24"
"SC0","07/02/2024","Kilmarnock","Livingston",1,0,"H",0,0,"D","D Dickinson",12,11,6,4,8,9,9,2,0,2,0,0,"2023/24"
"SC0","07/02/2024","St Johnstone","Hearts",0,1,"A",0,0,"D","I Snedden",10,8,2,4,9,10,2,4,4,1,0,0,"2023/24"
"SC0","07/02/2024","St Mirren","Dundee",2,0,"H",0,0,"D","S McLean",19,5,6,0,9,9,6,5,0,1,1,0,"2023/24"
"SC0","07/02/2024","Hibernian","Celtic",1,2,"A",0,1,"A","N Walsh",12,8,4,3,14,18,4,5,4,2,0,0,"2023/24"
"SC0","11/02/2024","Dundee","St Johnstone",2,1,"H",0,1,"A","D Munro",26,15,6,3,6,15,13,7,4,3,0,0,"2023/24"
"SC0","14/02/2024","Aberdeen","Motherwell",3,3,"D",2,3,"A","K Clancy",14,11,7,7,6,14,7,3,2,4,0,0,"2023/24"
"SC0","14/02/2024","Rangers","Ross County",3,1,"H",2,1,"H","A Muir",43,5,23,1,10,12,20,3,1,3,0,0,"2023/24"
"SC0","17/02/2024","Aberdeen","Hibernian",2,2,"D",1,1,"D","D Munro",22,7,12,6,13,14,4,2,1,3,0,0,"2023/24"
"SC0","17/02/2024","Celtic","Kilmarnock",1,1,"D",1,0,"H","J Beaton",15,13,5,6,12,8,8,4,0,3,0,0,"2023/24"
"SC0","17/02/2024","Dundee","Ross County",2,0,"H",1,0,"H","C Scott",14,17,4,3,9,15,6,2,2,2,0,0,"2023/24"
"SC0","17/02/2024","Hearts","Motherwell",2,0,"H",0,0,"D","C Graham",22,10,7,3,9,14,9,7,1,2,0,0,"2023/24"
"SC0","17/02/2024","Livingston","St Mirren",1,0,"H",1,0,"H","E Anderson",6,21,3,3,12,11,4,9,1,1,0,0,"2023/24"
"SC0","18/02/2024","St Johnstone","Rangers",0,3,"A",0,1,"A","M MacDermid",4,15,0,5,24,6,3,1,3,0,0,0,"2023/24"
"SC0","24/02/2024","Hibernian","Dundee",2,1,"H",1,0,"H","J Beaton",16,7,9,1,11,11,10,2,0,2,0,0,"2023/24"
"SC0","24/02/2024","Kilmarnock","Aberdeen",2,0,"H",1,0,"H","G Grainger",20,9,9,1,17,15,5,3,1,0,0,0,"2023/24"
